City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
466,La Suiza,CR,9.8524,-83.6133,71.6,68,0,9.22,clear sky,2021-01-11 04:40:29
467,Khatanga,RU,71.9667,102.5,-7.37,91,100,13.18,light snow,2021-01-11 04:38:24
468,Salekhard,RU,66.53,66.6019,-15.03,85,44,8.37,scattered clouds,2021-01-11 04:40:29
469,Serov,RU,59.6033,60.5787,-24.97,86,100,8.14,overcast clouds,2021-01-11 04:40:30
470,Ghanzi,BW,-21.5667,21.7833,73.18,69,42,5.99,scattered clouds,2021-01-11 04:40:30
471,Olafsvik,IS,64.8945,-23.7142,27.19,91,0,22.03,clear sky,2021-01-11 04:40:30
472,Puerto Escondido,MX,15.85,-97.0667,75.2,78,1,4.14,clear sky,2021-01-11 04:40:30
473,Seymchan,RU,62.8833,152.4333,-33.12,82,100,0.94,overcast clouds,2021-01-11 04:40:31
474,Lasa,IT,46.6166,10.7002,18.0,67,0,9.22,clear sky,2021-01-11 04:38:23
475,Kawalu,ID,-7.3817,108.2082,84.79,67,77,3.69,moderate rain,2021-01-11 04:38:09
476,Mayo,US,38.8876,-76.5119,30.2,93,1,2.59,clear sky,2021-01-11 04:40:31
477,Port Blair,IN,11.6667,92.75,82.63,71,27,13.62,scattered clouds,2021-01-11 04:40:31
478,Vagur,FO,61.4732,-6.8119,33.64,89,100,26.15,overcast clouds,2021-01-11 04:40:32
479,Aanekoski,FI,62.6946,25.818,17.6,86,90,14.97,snow,2021-01-11 04:40:32
480,Omboue,GA,-1.5746,9.2618,76.41,89,3,5.12,light rain,2021-01-11 04:40:32
481,Progreso,MX,21.2833,-89.6667,68.0,83,1,10.36,clear sky,2021-01-11 04:40:30
482,Hirara,JP,24.8,125.2833,66.2,59,75,12.66,broken clouds,2021-01-11 04:38:53
483,Tigil,RU,57.8,158.6667,3.99,89,18,7.56,few clouds,2021-01-11 04:40:33
484,Manakara,MG,-22.1333,48.0167,80.51,73,14,2.06,few clouds,2021-01-11 04:37:17
485,Ambon,ID,-3.6954,128.1814,91.4,66,20,8.05,few clouds,2021-01-11 04:40:33
486,Oranjestad,AW,12.524,-70.027,80.6,78,20,19.57,few clouds,2021-01-11 04:40:33
487,Jega,NG,12.2175,4.3792,66.94,25,0,8.43,clear sky,2021-01-11 04:40:34
488,Flinders,AU,-34.5833,150.8552,82.99,61,50,5.01,scattered clouds,2021-01-11 04:40:34
489,Baykit,RU,61.67,96.37,-16.92,82,95,3.24,overcast clouds,2021-01-11 04:40:34
490,Harper,LR,4.375,-7.7169,78.21,88,32,9.64,scattered clouds,2021-01-11 04:40:34
491,Talakan,RU,50.3167,130.3667,-6.75,81,17,3.06,few clouds,2021-01-11 04:40:34
492,Cookeville,US,36.1628,-85.5016,28.99,93,40,1.79,scattered clouds,2021-01-11 04:40:34
493,Valdivia,CL,-39.8142,-73.2459,50.0,93,20,3.44,few clouds,2021-01-11 04:37:27
494,Bainbridge,US,47.6262,-122.5212,48.0,93,75,3.44,broken clouds,2021-01-11 04:39:57
495,Ostrovnoy,RU,68.0531,39.5131,6.37,93,12,14.03,few clouds,2021-01-11 04:40:35
496,Sistranda,NO,63.7256,8.834,28.4,69,0,13.8,clear sky,2021-01-11 04:40:36
497,Gabu,GW,12.2833,-14.2167,66.36,37,0,5.1,clear sky,2021-01-11 04:40:36
498,Jinchang,CN,38.4953,102.1739,25.47,51,1,6.17,clear sky,2021-01-11 04:40:36
499,Skibbereen,IE,51.55,-9.2667,37.4,93,40,6.91,scattered clouds,2021-01-11 04:40:36
500,Lalganj,IN,25.8667,85.1833,64.4,63,10,5.75,haze,2021-01-11 04:40:36
501,State College,US,40.7934,-77.86,26.6,74,1,1.7,clear sky,2021-01-11 04:40:36
502,Alghero,IT,40.5589,8.3181,44.6,100,20,3.44,few clouds,2021-01-11 04:40:37
503,Lethem,GY,3.3803,-59.7968,75.07,82,67,11.36,broken clouds,2021-01-11 04:37:50
504,Joshimath,IN,30.5667,79.5667,59.94,21,0,1.48,clear sky,2021-01-11 04:40:37
505,Hambantota,LK,6.1241,81.1185,82.4,89,40,3.44,scattered clouds,2021-01-11 04:40:37
506,Guadalupe Y Calvo,MX,26.1,-106.9667,33.87,83,0,4.41,clear sky,2021-01-11 04:40:37
507,Saint-Pierre,RE,-21.3393,55.4781,78.8,94,90,13.8,light rain,2021-01-11 04:38:11
508,Puerto Madryn,AR,-42.7692,-65.0385,61.41,31,100,16.6,overcast clouds,2021-01-11 04:40:38
509,Brody,UA,50.0879,25.1503,26.94,97,53,2.26,broken clouds,2021-01-11 04:40:38
510,Vallenar,CL,-28.5708,-70.7581,59.07,62,0,1.74,clear sky,2021-01-11 04:40:38
511,Bundaberg,AU,-24.85,152.35,82.99,57,90,20.71,overcast clouds,2021-01-11 04:40:38
512,Matara,LK,5.9485,80.5353,84.61,65,88,1.81,overcast clouds,2021-01-11 04:39:48
513,Shenyang,CN,41.7922,123.4328,28.4,34,0,11.18,clear sky,2021-01-11 04:40:39
514,Kamenka,RU,51.3223,42.7678,9.1,96,81,7.78,snow,2021-01-11 04:40:39
515,Sokoto,NG,13.0609,5.239,66.96,25,0,9.78,clear sky,2021-01-11 04:40:39
516,Pitimbu,BR,-7.4706,-34.8086,78.8,83,75,4.61,broken clouds,2021-01-11 04:40:39
517,Normandin,CA,48.8333,-72.5321,6.8,85,38,3.44,scattered clouds,2021-01-11 04:40:40
518,Zarubino,RU,42.63,131.0922,19.63,77,43,6.76,scattered clouds,2021-01-11 04:37:21
519,Butka,RU,56.7179,63.7866,-10.97,89,100,9.62,overcast clouds,2021-01-11 04:40:40
520,Sabha,LY,27.0377,14.4283,59.7,34,100,15.35,overcast clouds,2021-01-11 04:37:34
521,Himeji,JP,34.8167,134.7,45.0,52,75,4.61,broken clouds,2021-01-11 04:40:40
522,Phangnga,TH,8.4509,98.5298,84.2,69,40,6.91,scattered clouds,2021-01-11 04:40:41
523,Paris,FR,48.8534,2.3488,34.0,93,90,2.82,mist,2021-01-11 04:36:38
524,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,76.89,83,86,7.96,overcast clouds,2021-01-11 04:37:58
525,Oum Hadjer,TD,13.2954,19.6966,61.59,29,0,9.46,clear sky,2021-01-11 04:38:11
526,Ca Mau,VN,9.1769,105.15,84.13,58,80,7.45,broken clouds,2021-01-11 04:40:41
527,Skjervoy,NO,70.0311,20.9714,22.3,90,89,16.8,overcast clouds,2021-01-11 04:40:42
528,Mitake,JP,35.4167,137.1333,46.99,59,100,4.03,overcast clouds,2021-01-11 04:40:42
529,Tilichiki,RU,60.4667,166.1,-5.82,92,100,12.08,overcast clouds,2021-01-11 04:37:17
530,Mizque,BO,-17.941,-65.3402,62.2,71,65,2.53,moderate rain,2021-01-11 04:40:42
531,Mount Isa,AU,-20.7333,139.5,95.0,29,40,8.05,scattered clouds,2021-01-11 04:37:53
532,Sinnamary,GF,5.3833,-52.95,76.75,87,94,12.21,overcast clouds,2021-01-11 04:40:42
533,Srednekolymsk,RU,67.45,153.6833,-36.22,83,43,1.57,scattered clouds,2021-01-11 04:37:10
534,Yeppoon,AU,-23.1333,150.7333,80.6,69,75,9.22,drizzle,2021-01-11 04:40:43
535,Gidam,IN,18.9833,81.4,88.12,27,0,1.34,clear sky,2021-01-11 04:40:43
536,Panaba,MX,21.2833,-88.2667,62.91,84,0,8.23,clear sky,2021-01-11 04:40:43
537,Teya,RU,60.3778,92.6267,-15.38,85,86,2.26,overcast clouds,2021-01-11 04:40:43
538,Port Macquarie,AU,-31.4333,152.9167,80.01,50,16,12.66,few clouds,2021-01-11 04:38:19
539,Kuito,AO,-12.3833,16.9333,54.66,84,96,6.8,overcast clouds,2021-01-11 04:40:44
540,Marsa Matruh,EG,31.3525,27.2453,55.4,71,0,6.91,clear sky,2021-01-11 04:37:57
541,Bella Vista,US,36.4295,-94.2316,28.4,86,1,6.91,clear sky,2021-01-11 04:40:44
542,Astana,KZ,51.1801,71.446,14.0,73,0,17.9,clear sky,2021-01-11 04:40:44
543,Xichang,CN,27.8964,102.2634,39.0,36,100,3.51,light rain,2021-01-11 04:40:45
544,Aswan,EG,24.0934,32.907,60.35,59,0,10.07,clear sky,2021-01-11 04:40:45
545,Mpika,ZM,-11.8343,31.4529,62.37,98,100,8.12,moderate rain,2021-01-11 04:40:45
546,Cap Malheureux,MU,-19.9842,57.6142,84.0,79,1,8.99,light rain,2021-01-11 04:40:45
547,Tulun,RU,54.5611,100.5792,9.32,89,100,10.27,overcast clouds,2021-01-11 04:40:45
548,Batagay-Alyta,RU,67.8006,130.4114,-33.36,79,57,2.3,broken clouds,2021-01-11 04:40:46
549,Manokwari,ID,-0.8667,134.0833,83.48,70,100,3.91,overcast clouds,2021-01-11 04:37:02
550,Fairbanks,US,64.8378,-147.7164,17.6,79,75,6.91,broken clouds,2021-01-11 04:35:11
551,Appleton,US,44.2619,-88.4154,21.0,100,90,9.22,mist,2021-01-11 04:40:46
552,Agadez,NE,19.75,10.25,62.62,28,0,6.24,clear sky,2021-01-11 04:40:47
553,Kuvandyk,RU,51.4781,57.3552,19.83,97,100,3.36,overcast clouds,2021-01-11 04:40:47
554,Fonte Boa,BR,-2.4959,-66.2662,72.01,97,93,1.86,overcast clouds,2021-01-11 04:40:47
555,Gorontalo,ID,0.5412,123.0595,90.99,53,2,3.44,clear sky,2021-01-11 04:39:01
556,Sierre,CH,46.2919,7.5356,18.0,86,0,2.3,clear sky,2021-01-11 04:40:47
557,Emba,KZ,48.8264,58.1442,26.58,98,100,2.59,light snow,2021-01-11 04:40:48
558,Kaduna,NG,10.5222,7.4383,64.56,28,0,7.63,clear sky,2021-01-11 04:40:48
559,Chaah,MY,2.249,103.048,77.14,89,100,7.23,overcast clouds,2021-01-11 04:40:48
560,Amarpatan,IN,24.3167,80.9833,70.68,50,0,3.33,clear sky,2021-01-11 04:40:48
561,Taltal,CL,-25.4,-70.4833,63.25,75,57,1.57,broken clouds,2021-01-11 04:40:20
562,Flin Flon,CA,54.7682,-101.865,20.57,96,100,4.25,overcast clouds,2021-01-11 04:40:49
563,Cazones,MX,20.7167,-97.3167,68.72,88,63,2.44,broken clouds,2021-01-11 04:40:49
564,Malartic,CA,48.1335,-78.1328,15.8,92,90,4.61,light snow,2021-01-11 04:40:49
565,Avera,US,33.194,-82.5271,37.0,100,1,3.87,clear sky,2021-01-11 04:40:50
566,Marratxi,ES,39.6421,2.7539,46.99,87,40,12.66,scattered clouds,2021-01-11 04:40:50
567,Tayga,RU,56.06,85.6197,-2.0,84,100,4.47,light snow,2021-01-11 04:40:50
568,Weligama,LK,5.9667,80.4167,84.74,65,98,3.04,overcast clouds,2021-01-11 04:40:50
569,Moultonborough,US,43.7548,-71.3967,24.01,76,76,2.53,broken clouds,2021-01-11 04:40:50
570,Ascension,US,30.2169,-90.9001,39.2,87,90,5.75,light rain,2021-01-11 04:40:51
571,Warmbad,NA,-28.45,18.7333,77.32,39,52,3.56,broken clouds,2021-01-11 04:37:51
572,Tabas,IR,33.5959,56.9244,26.6,31,0,2.3,clear sky,2021-01-11 04:40:51
573,Puerto Leguizamo,CO,-0.1934,-74.7819,71.17,96,20,1.12,few clouds,2021-01-11 04:40:51
574,Pimentel,PE,-6.8367,-79.9342,69.28,84,78,11.74,broken clouds,2021-01-11 04:40:51
575,Kiama,AU,-34.6833,150.8667,82.99,67,58,15.99,broken clouds,2021-01-11 04:38:16
576,Huarmey,PE,-10.0681,-78.1522,69.28,86,60,6.82,broken clouds,2021-01-11 04:40:52
577,Suba,PH,10.8438,121.0102,80.4,79,28,34.02,scattered clouds,2021-01-11 04:40:52
578,Malumfashi,NG,11.7853,7.6218,61.5,31,0,9.06,clear sky,2021-01-11 04:40:52
579,Nyandoma,RU,61.669,40.1991,-9.69,91,32,6.2,scattered clouds,2021-01-11 04:40:52
580,Boras,SE,57.721,12.9401,33.01,93,40,13.8,light snow,2021-01-11 04:39:03
581,Vostok,RU,46.4856,135.8833,-1.48,85,100,6.55,overcast clouds,2021-01-11 04:40:53
582,Quatre Cocos,MU,-20.2078,57.7625,84.0,94,75,13.8,light rain,2021-01-11 04:40:53
583,Menongue,AO,-14.6585,17.691,61.63,82,100,4.47,overcast clouds,2021-01-11 04:40:53
584,Springbok,ZA,-29.6643,17.8865,68.9,44,5,1.59,clear sky,2021-01-11 04:38:20
585,Inhambane,MZ,-23.865,35.3833,80.6,83,40,10.8,scattered clouds,2021-01-11 04:40:54
586,Ergani,TR,38.2653,39.7621,35.6,86,0,2.3,clear sky,2021-01-11 04:36:29
587,Nanyuki,KE,0.0167,37.0728,59.63,69,63,1.81,broken clouds,2021-01-11 04:40:54
588,Rocha,UY,-34.4833,-54.3333,71.73,93,35,12.33,scattered clouds,2021-01-11 04:40:54
589,San Rafael,AR,-34.6177,-68.3301,69.55,65,0,2.46,clear sky,2021-01-11 04:40:54
590,Veere,NL,51.5483,3.6667,41.0,93,90,18.41,overcast clouds,2021-01-11 04:40:54
591,Forbes,AU,-33.3833,148.0167,91.0,28,0,1.99,clear sky,2021-01-11 04:40:55
592,Mangrol,IN,21.1167,70.1167,75.9,45,19,13.8,few clouds,2021-01-11 04:40:55
593,Zhanaozen,KZ,43.3,52.8,32.76,95,91,13.82,overcast clouds,2021-01-11 04:40:55
594,Saint-Joseph,RE,-21.3667,55.6167,78.8,94,90,13.8,light rain,2021-01-11 04:38:19
595,Kokoda,PG,-8.8785,147.7407,83.82,66,95,3.36,moderate rain,2021-01-11 04:40:56
596,Matagami,CA,49.7502,-77.6328,14.0,92,90,9.22,overcast clouds,2021-01-11 04:37:59
597,Lokosovo,RU,61.1333,74.8167,-27.27,85,2,5.08,clear sky,2021-01-11 04:40:56
598,El Alto,PE,-4.2714,-81.2147,69.44,82,44,15.28,scattered clouds,2021-01-11 04:40:56
599,Barletta,IT,41.3118,16.2908,44.6,87,75,9.22,broken clouds,2021-01-11 04:40:57
600,Yerbogachen,RU,61.2767,108.0108,-19.1,86,100,6.29,overcast clouds,2021-01-11 04:40:57
601,Amapa,BR,1.0,-52.0,70.88,98,94,2.04,overcast clouds,2021-01-11 04:40:57
602,Qingdao,CN,36.0986,120.3719,33.8,34,0,4.47,clear sky,2021-01-11 04:40:24
603,Djibo,BF,14.1022,-1.6306,71.91,20,0,9.42,clear sky,2021-01-11 04:40:58
604,Clyde,US,41.3042,-82.9752,28.99,88,95,4.07,overcast clouds,2021-01-11 04:40:58
605,Sompeta,IN,18.9333,84.6,82.04,43,1,2.95,clear sky,2021-01-11 04:40:58
606,Wattegama,LK,6.7989,81.4808,82.4,89,40,3.44,light rain,2021-01-11 04:40:58
607,Gladstone,AU,-23.85,151.25,82.4,61,90,18.41,light rain,2021-01-11 04:36:55
608,Mancio Lima,BR,-7.6142,-72.8958,72.99,92,75,1.68,broken clouds,2021-01-11 04:40:59
609,Coquimbo,CL,-29.9533,-71.3436,59.0,82,0,4.61,clear sky,2021-01-11 04:32:48
610,Cayenne,GF,4.9333,-52.3333,78.8,94,75,11.5,light rain,2021-01-11 04:37:33
611,Tonj,SS,7.2737,28.6822,65.84,26,22,5.12,few clouds,2021-01-11 04:40:59
612,Prieska,ZA,-29.6641,22.7474,78.73,48,100,5.99,overcast clouds,2021-01-11 04:41:00
613,Tooele,US,40.5308,-112.2983,27.0,100,75,4.61,broken clouds,2021-01-11 04:41:00
614,North Bend,US,43.4065,-124.2243,48.99,100,90,4.47,fog,2021-01-11 04:41:00
615,Meiningen,DE,50.5679,10.4152,24.01,78,4,1.01,clear sky,2021-01-11 04:41:00
616,Encarnacion,PY,-27.3333,-55.9,77.97,72,3,4.21,clear sky,2021-01-11 04:41:00
617,Safranbolu,TR,41.2508,32.6942,50.31,81,100,1.74,overcast clouds,2021-01-11 04:41:00
618,Cururupu,BR,-1.8283,-44.8683,74.88,93,11,3.2,few clouds,2021-01-11 04:41:01
619,Gargzdai,LT,55.7128,21.4033,35.6,87,90,12.66,overcast clouds,2021-01-11 04:41:01
620,High Rock,BS,26.6208,-78.2833,59.0,82,75,4.61,broken clouds,2021-01-11 04:41:01
621,Sangar,RU,63.9242,127.4739,-34.49,82,100,5.41,overcast clouds,2021-01-11 04:41:01
622,Kijang,KR,35.2442,129.2139,35.6,38,75,2.3,broken clouds,2021-01-11 04:41:02
623,Kinsale,IE,51.7075,-8.5306,37.99,93,40,6.91,scattered clouds,2021-01-11 04:41:02
624,Catuday,PH,16.2923,119.8062,77.2,65,44,7.27,scattered clouds,2021-01-11 04:41:02
625,Sibsagar,IN,26.9833,94.6333,68.0,83,75,2.3,mist,2021-01-11 04:41:02
626,Shirgaon,IN,19.7,72.7,86.0,58,12,3.44,smoke,2021-01-11 04:41:02
627,Khani,GE,41.9563,42.9566,50.0,100,90,6.91,overcast clouds,2021-01-11 04:41:03
628,Kendari,ID,-3.945,122.4989,88.47,62,36,5.99,scattered clouds,2021-01-11 04:38:02
629,Vitoria Da Conquista,BR,-14.8661,-40.8394,64.6,100,28,3.58,scattered clouds,2021-01-11 04:37:58
630,Mareeba,AU,-17.0,145.4333,87.8,70,90,5.75,light rain,2021-01-11 04:37:46
631,Volkhov,RU,59.9258,32.3382,4.05,92,100,3.91,overcast clouds,2021-01-11 04:41:03
632,Garowe,SO,8.4054,48.4845,65.68,62,86,18.45,overcast clouds,2021-01-11 04:41:04
633,Talwara,IN,31.9486,75.8667,58.6,50,0,2.33,clear sky,2021-01-11 04:41:04
634,Lukulu,ZM,-14.3707,23.242,64.27,95,100,4.76,light rain,2021-01-11 04:41:04
635,Ola,RU,59.5833,151.2833,-4.2,82,100,9.75,overcast clouds,2021-01-11 04:41:04
636,Kyaikto,MM,17.3,97.0167,85.01,51,17,5.26,few clouds,2021-01-11 04:41:05
637,Nador,MA,35.174,-2.9287,48.2,81,20,5.75,few clouds,2021-01-11 04:41:05
638,Yarmouth,US,41.7057,-70.2286,30.99,93,1,4.32,clear sky,2021-01-11 04:41:05
639,Hurricane,US,37.1753,-113.2899,35.6,38,75,3.44,broken clouds,2021-01-11 04:38:06
640,Conway,US,35.0887,-92.4421,34.0,80,100,0.22,overcast clouds,2021-01-11 04:41:06
641,Villa Rica,US,33.7321,-84.9191,37.99,88,77,1.77,broken clouds,2021-01-11 04:41:06
642,Kenai,US,60.5544,-151.2583,33.8,69,90,4.61,overcast clouds,2021-01-11 04:41:06
643,Starkville,US,33.4504,-88.8184,36.0,75,90,5.48,light rain,2021-01-11 04:41:06
644,Hargeysa,SO,9.56,44.065,57.47,76,43,13.44,scattered clouds,2021-01-11 04:41:06
645,Santa Elena,EC,-2.2333,-80.85,73.85,81,46,9.93,scattered clouds,2021-01-11 04:41:07
646,Atbasar,KZ,51.8,68.3333,16.92,97,100,8.7,light snow,2021-01-11 04:41:07
647,Vestmannaeyjar,IS,63.4427,-20.2734,29.48,86,0,5.03,clear sky,2021-01-11 04:41:07
648,Muroto,JP,33.2833,134.15,46.4,39,75,2.3,broken clouds,2021-01-11 04:41:07
649,Chowchilla,US,37.123,-120.2602,53.6,66,1,4.9,haze,2021-01-11 04:41:07
650,Panjakent,TJ,39.4952,67.6093,41.0,33,0,4.61,clear sky,2021-01-11 04:41:08
651,West Wendover,US,40.7391,-114.0733,24.8,80,20,5.75,few clouds,2021-01-11 04:40:15
652,Talaya,RU,61.3833,152.75,-26.84,82,100,3.15,overcast clouds,2021-01-11 04:41:08
653,Sioux Lookout,CA,50.1001,-91.917,24.8,86,90,6.91,light intensity drizzle,2021-01-11 04:41:08
654,Port-Gentil,GA,-0.7193,8.7815,79.66,81,88,9.13,light rain,2021-01-11 04:41:09
655,Tabory,RU,58.5198,64.5495,-20.4,87,100,7.38,overcast clouds,2021-01-11 04:41:09
656,Mulchen,CL,-37.7167,-72.2333,49.42,92,85,0.87,overcast clouds,2021-01-11 04:41:09
657,Duki,PK,30.1541,68.5728,52.75,28,0,2.73,clear sky,2021-01-11 04:41:09
658,West Plains,US,36.7281,-91.8524,25.0,80,1,3.67,clear sky,2021-01-11 04:41:09
659,Bhojudih,IN,23.6333,86.45,81.3,39,3,9.4,clear sky,2021-01-11 04:41:10
660,Mangochi,MW,-14.4782,35.2645,75.13,87,100,2.57,overcast clouds,2021-01-11 04:41:10
661,Salto,UY,-31.3833,-57.9667,78.17,61,96,6.24,overcast clouds,2021-01-11 04:41:10
662,Nalut,LY,30.3333,10.85,59.63,33,0,8.7,clear sky,2021-01-11 04:41:10
663,Zeya,RU,53.75,127.2667,-8.97,79,6,2.53,clear sky,2021-01-11 04:41:10
664,Road Town,VG,18.4167,-64.6167,78.01,93,55,1.99,broken clouds,2021-01-11 04:36:34
665,Porto Uniao,BR,-26.2381,-51.0783,65.17,96,76,2.55,broken clouds,2021-01-11 04:41:11
666,Kazanskoye,RU,55.6448,69.235,-6.66,90,99,10.02,overcast clouds,2021-01-11 04:41:11
667,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,84.11,55,32,9.33,scattered clouds,2021-01-11 04:41:11
668,Severo-Yeniseyskiy,RU,60.3725,93.0408,-18.51,89,94,2.01,overcast clouds,2021-01-11 04:41:11
669,Qandala,SO,11.472,49.8728,72.16,57,83,7.85,broken clouds,2021-01-11 04:41:11
670,Viedma,AR,-40.8135,-62.9967,62.01,59,94,14.27,overcast clouds,2021-01-11 04:38:13
671,Ketchikan,US,55.3422,-131.6461,42.8,93,90,28.77,heavy intensity rain,2021-01-11 04:41:12
672,Oxapampa,PE,-10.5775,-75.4017,56.71,89,80,3.47,light rain,2021-01-11 04:41:12
673,Bamako,ML,12.65,-8.0,73.4,33,0,14.97,clear sky,2021-01-11 04:41:12
674,Ambanja,MG,-13.6833,48.45,77.0,81,75,2.62,light rain,2021-01-11 04:41:12
675,Mragowo,PL,53.8644,21.3051,30.2,93,75,8.05,broken clouds,2021-01-11 04:41:13
676,Ossora,RU,59.2353,163.0719,14.47,95,100,15.99,light snow,2021-01-11 04:41:13
677,Bhadrachalam,IN,17.6667,80.8833,84.63,40,68,1.92,broken clouds,2021-01-11 04:41:13
678,Assomada,CV,15.1,-23.6833,69.8,60,75,26.46,broken clouds,2021-01-11 04:41:13
679,Jagraon,IN,30.7833,75.4833,58.39,40,0,5.91,clear sky,2021-01-11 04:41:13
680,Xam Nua,LA,20.4197,104.0439,41.43,62,99,4.54,overcast clouds,2021-01-11 04:41:13
681,Galesong,ID,-5.3166,119.3661,86.0,79,20,8.05,moderate rain,2021-01-11 04:40:02
682,Sacramento,US,38.4666,-121.3177,48.99,87,1,4.61,clear sky,2021-01-11 04:40:10
683,Morinville,CA,53.8001,-113.652,24.8,74,1,8.05,clear sky,2021-01-11 04:41:14
684,Calabozo,VE,8.9242,-67.4293,75.33,80,13,5.93,few clouds,2021-01-11 04:41:15
685,Port Shepstone,ZA,-30.7414,30.455,74.17,79,100,7.67,overcast clouds,2021-01-11 04:41:15
686,Mercedes,AR,-34.6515,-59.4307,64.0,90,16,5.01,light rain,2021-01-11 04:41:15
687,Zorgo,BF,12.2489,-0.6158,72.03,21,0,9.84,clear sky,2021-01-11 04:41:16
688,Parabel,RU,58.6978,81.4825,-27.04,85,13,7.52,few clouds,2021-01-11 04:41:16
689,Bafra,TR,41.5678,35.9069,48.2,93,75,2.3,broken clouds,2021-01-11 04:41:16
690,Nantucket,US,41.2835,-70.0995,26.6,80,1,6.91,clear sky,2021-01-11 04:41:16
691,Itoman,JP,26.1247,127.6694,68.0,63,75,9.22,broken clouds,2021-01-11 04:38:06
692,Uyskoye,RU,54.3775,60.0047,-4.9,91,100,7.99,overcast clouds,2021-01-11 04:41:17
693,Odienne,CI,9.51,-7.5692,73.2,56,40,3.13,scattered clouds,2021-01-11 04:41:17
694,Almaznyy,RU,48.0448,40.045,24.8,100,90,8.95,light snow,2021-01-11 04:41:17
695,Poso,ID,-1.3959,120.7524,87.75,60,3,6.35,light rain,2021-01-11 04:41:17
696,Sisimiut,GL,66.9395,-53.6735,27.52,94,100,20.74,overcast clouds,2021-01-11 04:38:14
697,Laerdalsoyri,NO,61.098,7.4816,26.01,97,98,5.79,overcast clouds,2021-01-11 04:41:18
698,Nadym,RU,65.5333,72.5167,-23.19,82,6,5.97,clear sky,2021-01-11 04:41:18
699,Boguchany,RU,58.3814,97.4531,-10.43,87,100,2.82,overcast clouds,2021-01-11 04:41:18
700,Chiredzi,ZW,-21.05,31.6667,73.85,90,68,8.95,light rain,2021-01-11 04:41:18
